Date,Revenue,COGS,orders_count,unique_customers,item_lines_count,total_quantity,total_discount_amount,avg_discount_amount,avg_discount_rate,promo_usage_rate,discount_to_gross_rate,web_sessions,web_unique_visitors,web_page_views,web_bounce_rate,web_avg_session_duration_sec,web_traffic_available,inventory_product_count,inventory_stock_on_hand,inventory_units_received,inventory_units_sold,inventory_stockout_days,inventory_stockout_rate,inventory_fill_rate,inventory_sell_through_rate,inventory_days_of_supply,inventory_overstock_rate,inventory_reorder_rate,inventory_snapshot_observed,inventory_data_available,returns_count,returned_orders_count,return_quantity,refund_amount,return_rate,day_of_week,month,quarter,year,is_weekend,time_index,post_2019_flag,lag_7,lag_14,lag_30,rolling_mean_7,rolling_mean_30
2020-04-26,4605371.55,3664887.11,147,147,156,739,0.0,0.0,0.0,0.0,0.0,38854.0,30987.0,129370.0,0.00427,144.5,1.0,492.0,113183.0,5156.0,4463.0,521.0,0.6707317073170732,0.9647030487804877,0.12084471544715447,1102.8292682926829,0.8130081300813008,0.0,0,1,11.0,11.0,31.0,151769.07,0.04194857916102842,6,4,2,2020,1,2853,1,5420905.61,2907846.49,5292649.55,4450203.085714285,4603158.9536666665
2020-04-27,5455531.12,4305091.4,161,161,168,779,0.0,0.0,0.0,0.0,0.0,48189.0,38503.0,216284.0,0.00445,281.2,1.0,492.0,113183.0,5156.0,4463.0,521.0,0.6707317073170732,0.9647030487804877,0.12084471544715447,1102.8292682926829,0.8130081300813008,0.0,0,1,9.0,9.0,22.0,147765.22999999998,0.028241335044929396,0,4,2,2020,0,2854,1,3709374.1,3947462.22,4107108.15,4333698.22,4580249.687
2020-04-28,5014129.21,3953650.56,163,163,170,756,0.0,0.0,0.0,0.0,0.0,41682.0,30068.0,227421.0,0.0038000000000000004,283.1,1.0,492.0,113183.0,5156.0,4463.0,521.0,0.6707317073170732,0.9647030487804877,0.12084471544715447,1102.8292682926829,0.8130081300813008,0.0,0,1,8.0,8.0,24.0,77355.09,0.031746031746031744,1,4,2,2020,0,2855,1,3772726.0,3808658.46,4853424.1,4583149.222857143,4625197.119333333
2020-04-29,10020939.03,8067774.24,298,297,313,1443,0.0,0.0,0.0,0.0,0.0,39749.0,32484.0,210714.0,0.00519,195.3,1.0,492.0,113183.0,5156.0,4463.0,521.0,0.6707317073170732,0.9647030487804877,0.12084471544715447,1102.8292682926829,0.8130081300813008,0.0,0,1,6.0,6.0,13.0,103300.63,0.009009009009009009,2,4,2,2020,0,2856,1,5657450.97,4628778.3,8661154.35,4760492.538571429,4630553.956333334
2020-04-30,7581421.63,6073119.3,250,250,272,1208,0.0,0.0,0.0,0.0,0.0,43195.0,33699.0,226414.0,0.00444,296.5,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,1,1,7.0,7.0,26.0,146510.63999999998,0.02152317880794702,3,4,2,2020,0,2857,1,5173024.12,4375989.59,7897174.25,5383847.975714286,4675880.112333333
2020-05-01,6232298.35,4980016.59,209,209,218,947,0.0,0.0,0.0,0.0,0.0,37248.0,29202.0,154828.0,0.00477,181.5,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,7.0,7.0,14.0,81087.56,0.014783526927138331,4,5,2,2020,0,2858,1,3753095.45,4558971.27,8755809.46,5727904.762857144,4665355.025
2020-05-02,4883269.9,3978529.52,157,156,168,758,0.0,0.0,0.0,0.0,0.0,44006.0,34850.0,232584.0,0.0038599999999999997,294.9,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,10.0,10.0,30.0,161904.16,0.0395778364116095,5,5,2,2020,1,2859,1,3664845.35,3884483.75,7577709.18,6082076.605714285,4581237.988
2020-05-03,4614868.43,3622251.36,137,137,149,675,0.0,0.0,0.0,0.0,0.0,33774.0,27599.0,156949.0,0.00519,303.2,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,12.0,12.0,35.0,249626.81,0.05185185185185185,6,5,2,2020,1,2860,1,4605371.55,5420905.61,6784809.88,6256137.255714285,4491423.345333334
2020-05-04,1696650.37,1285985.68,47,47,50,218,0.0,0.0,0.0,0.0,0.0,34999.0,25988.0,162964.0,0.00538,233.7,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,8.0,8.0,28.0,252498.58000000002,0.12844036697247707,0,5,2,2020,0,2861,1,5455531.12,3709374.1,2596249.84,6257493.952857143,4419091.963666666
2020-05-05,2127409.75,1664266.24,66,66,72,302,0.0,0.0,0.0,0.0,0.0,46233.0,36589.0,201181.0,0.00392,129.7,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,6.0,6.0,14.0,84140.14,0.046357615894039736,1,5,2,2020,0,2862,1,5014129.21,3772726.0,2270549.35,5720510.988571429,4389105.314666667
2020-05-06,2719040.36,2101438.95,87,86,94,438,0.0,0.0,0.0,0.0,0.0,39877.0,32361.0,201329.0,0.00572,257.4,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,13.0,13.0,45.0,225121.8,0.10273972602739725,2,5,2,2020,0,2863,1,10020939.03,5657450.97,2174513.69,5308122.494285715,4384333.994666667
2020-05-07,3735794.57,3081283.21,119,118,130,597,0.0,0.0,0.0,0.0,0.0,40887.0,31237.0,206054.0,0.00578,203.2,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,10.0,10.0,33.0,173452.91,0.05527638190954774,3,5,2,2020,0,2864,1,7581421.63,5173024.12,2970609.75,4264994.112857142,4402484.883666666
2020-05-08,3885246.63,3057670.15,115,115,121,567,0.0,0.0,0.0,0.0,0.0,40215.0,30642.0,151119.0,0.00573,144.6,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,5.0,5.0,14.0,129923.43,0.024691358024691357,4,5,2,2020,0,2865,1,6232298.35,3753095.45,4245321.13,3715618.818571429,4427991.044333333
2020-05-09,2045722.89,1564919.31,76,76,77,316,0.0,0.0,0.0,0.0,0.0,34391.0,26650.0,180223.0,0.00365,281.4,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,14.0,14.0,45.0,286580.34,0.14240506329113925,5,5,2,2020,1,2866,1,4883269.9,3664845.35,3887991.65,3380325.7157142856,4415988.561
2020-05-10,3584812.06,2817308.7,109,108,116,545,0.0,0.0,0.0,0.0,0.0,34872.0,25181.0,142645.0,0.00332,239.2,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,6.0,6.0,13.0,93055.64,0.023853211009174313,6,5,2,2020,1,2867,1,4614868.43,4605371.55,3023393.36,2974961.8571428573,4354579.602333333
2020-05-11,2782658.98,2126531.87,85,85,85,353,0.0,0.0,0.0,0.0,0.0,45289.0,36515.0,227803.0,0.00415,217.3,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,10.0,10.0,22.0,140706.73,0.06232294617563739,0,5,2,2020,0,2868,1,1696650.37,5455531.12,3732689.24,2827810.9471428576,4373293.558999999
2020-05-12,3333481.33,2554876.05,100,100,104,453,0.0,0.0,0.0,0.0,0.0,42203.0,32796.0,149231.0,0.00539,263.9,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,10.0,10.0,27.0,265043.69,0.059602649006622516,1,5,2,2020,0,2869,1,2127409.75,5014129.21,2907846.49,2982955.034285714,4341625.883666667
2020-05-13,3150929.25,2367805.02,99,98,105,452,0.0,0.0,0.0,0.0,0.0,42210.0,32669.0,194109.0,0.00331,213.7,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,5.0,5.0,10.0,68871.95,0.022123893805309734,2,5,2,2020,0,2870,1,2719040.36,10020939.03,3947462.22,3155250.9742857143,4355813.711666667
2020-05-14,4015255.86,3222738.56,141,140,154,662,0.0,0.0,0.0,0.0,0.0,42689.0,33006.0,174672.0,0.00561,275.0,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,9.0,9.0,20.0,96853.57,0.030211480362537766,3,5,2,2020,0,2871,1,3735794.57,7581421.63,3808658.46,3216949.387142857,4329262.6126666665
2020-05-15,5094966.3,4205637.32,140,140,146,678,0.0,0.0,0.0,0.0,0.0,40677.0,32433.0,199382.0,0.00547,105.8,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,11.0,11.0,33.0,276691.12,0.048672566371681415,4,5,2,2020,0,2872,1,3885246.63,6232298.35,4628778.3,3256872.4285714286,4336149.192666667
2020-05-16,3808061.0,3113947.78,121,117,124,543,0.0,0.0,0.0,0.0,0.0,41763.0,33618.0,147559.0,0.00398,110.5,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,4.0,4.0,13.0,122153.18,0.02394106813996317,5,5,2,2020,1,2873,1,2045722.89,4883269.9,4375989.59,3429689.5242857146,4351688.792666667
2020-05-17,3532524.59,2826498.79,110,109,115,530,0.0,0.0,0.0,0.0,0.0,48316.0,36687.0,169311.0,0.0038,183.0,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,11.0,11.0,33.0,269700.74,0.062264150943396226,6,5,2,2020,1,2874,1,3584812.06,4614868.43,4558971.27,3681452.1114285714,4332757.839666666
2020-05-18,3000875.02,2429735.03,114,112,121,510,0.0,0.0,0.0,0.0,0.0,39843.0,31462.0,175578.0,0.004,314.3,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,13.0,13.0,41.0,322320.89999999997,0.0803921568627451,0,5,2,2020,0,2875,1,2782658.98,1696650.37,3884483.75,3673982.472857143,4298542.950333334
2020-05-19,3027466.21,2447172.14,112,110,118,535,0.0,0.0,0.0,0.0,0.0,42163.0,32186.0,169388.0,0.0037600000000000003,109.0,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,15.0,15.0,59.0,364462.01,0.1102803738317757,1,5,2,2020,0,2876,1,3333481.33,2127409.75,5420905.61,3705156.192857143,4269089.326
2020-05-20,3689172.21,3019892.02,117,116,123,573,0.0,0.0,0.0,0.0,0.0,35075.0,28365.0,157795.0,0.00336,122.3,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,7.0,7.0,24.0,142780.86,0.041884816753926704,2,5,2,2020,0,2877,1,3150929.25,2719040.36,3709374.1,3661439.7471428574,4189308.012666667
2020-05-21,4498828.44,3647887.78,156,155,175,814,0.0,0.0,0.0,0.0,0.0,37203.0,26829.0,195525.0,0.0033,195.7,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,8.0,8.0,17.0,105489.87,0.020884520884520884,3,5,2,2020,0,2878,1,4015255.86,3735794.57,3772726.0,3738331.598571428,4188634.6163333333
2020-05-22,5108046.04,3839020.41,158,156,171,746,0.0,0.0,0.0,0.0,0.0,45512.0,34966.0,170596.0,0.00535,196.70000000000002,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,10.0,10.0,31.0,195769.22,0.04155495978552279,4,5,2,2020,0,2879,1,5094966.3,3885246.63,5657450.97,3807413.395714286,4212838.0309999995
2020-05-23,4015420.66,3313265.28,122,122,127,534,0.0,0.0,0.0,0.0,0.0,43072.0,32884.0,203926.0,0.0034299999999999995,169.8,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,4.0,4.0,13.0,130623.76,0.024344569288389514,5,5,2,2020,1,2880,1,3808061.0,2045722.89,5173024.12,3809281.9299999997,4194524.533333333
2020-05-24,4700650.04,3764671.03,125,124,130,618,0.0,0.0,0.0,0.0,0.0,36563.0,29881.0,164483.0,0.00404,169.9,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,9.0,9.0,17.0,85172.41,0.02750809061488673,6,5,2,2020,1,2881,1,3532524.59,3584812.06,3753095.45,3838904.738571428,4155937.7513333336
2020-05-25,4378883.27,3340216.53,135,134,143,671,0.0,0.0,0.0,0.0,0.0,45355.0,37154.0,224944.0,0.00537,247.7,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,5.0,5.0,13.0,107495.46,0.019374068554396422,0,5,2,2020,0,2882,1,3000875.02,2782658.98,3664845.35,4005779.8028571424,4187522.904333333
2020-05-26,3938416.11,3225312.26,131,131,137,617,0.0,0.0,0.0,0.0,0.0,38796.0,29243.0,125978.0,0.00409,136.1,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,7.0,7.0,19.0,96488.81000000001,0.03079416531604538,1,5,2,2020,0,2883,1,3027466.21,3333481.33,4605371.55,4202638.124285714,4211324.168333333
2020-05-27,4400378.84,3586763.01,150,149,159,665,0.0,0.0,0.0,0.0,0.0,37058.0,26964.0,160786.0,0.00567,106.1,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,6.0,6.0,16.0,97892.03,0.02406015037593985,2,5,2,2020,0,2884,1,3689172.21,3150929.25,5455531.12,4332773.824285714,4189092.320333333
2020-05-28,7125254.26,5586999.34,240,238,262,1100,0.0,0.0,0.0,0.0,0.0,36672.0,27937.0,151505.0,0.0038099999999999996,140.5,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,11.0,11.0,32.0,243063.04,0.02909090909090909,3,5,2,2020,0,2885,1,4498828.44,4015255.86,5014129.21,4434374.771428571,4153920.577666666
2020-05-29,8058075.78,6156826.89,254,252,274,1260,0.0,0.0,0.0,0.0,0.0,33780.0,27094.0,176373.0,0.00374,215.2,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,3.0,3.0,14.0,50867.25,0.011111111111111112,4,5,2,2020,0,2886,1,5108046.04,5094966.3,10020939.03,4809578.46,4224291.412666666
2020-05-30,8571150.17,6917398.63,262,260,279,1240,0.0,0.0,0.0,0.0,0.0,40115.0,28229.0,185694.0,0.0056,303.8,1.0,546.0,119620.0,8066.0,6873.0,678.0,0.6831501831501832,0.9586054945054945,0.15065274725274724,896.9641025641026,0.7637362637362637,0.0,0,1,10.0,10.0,27.0,153884.97,0.021774193548387097,5,5,2,2020,1,2887,1,4015420.66,3808061.0,7581421.63,5231011.28,4158862.6376666664
2020-05-31,7068160.11,5722407.19,227,226,241,1103,0.0,0.0,0.0,0.0,0.0,42489.0,33872.0,155192.0,0.00469,199.10000000000002,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,1,1,8.0,8.0,18.0,117064.23,0.016319129646418858,6,5,2,2020,1,2888,1,4700650.04,3532524.59,6232298.35,5881829.781428571,4191853.589
2020-06-01,7434640.87,6007912.51,226,226,246,1103,0.0,0.0,0.0,0.0,0.0,43625.0,34300.0,175784.0,0.00338,282.6,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,9.0,9.0,22.0,119515.28,0.019945602901178604,0,6,2,2020,0,2889,1,4378883.27,3000875.02,4883269.9,6220045.505714285,4219715.647666667
2020-06-02,3295138.19,2630884.15,138,136,145,574,0.0,0.0,0.0,0.0,0.0,38550.0,27223.0,207470.0,0.00435,281.9,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,14.0,14.0,34.0,205982.28,0.059233449477351915,1,6,2,2020,0,2890,1,3938416.11,3027466.21,4614868.43,6656582.305714286,4304761.346666667
2020-06-03,3497127.32,2854677.4,121,118,129,590,0.0,0.0,0.0,0.0,0.0,44126.0,33550.0,167992.0,0.00424,280.8,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,3.0,3.0,11.0,68708.68,0.01864406779661017,2,6,2,2020,0,2891,1,4400378.84,3689172.21,1696650.37,6564685.46,4260770.338666666
2020-06-04,2962471.81,2212520.77,89,87,96,466,0.0,0.0,0.0,0.0,0.0,43162.0,33001.0,179895.0,0.00577,203.5,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,11.0,11.0,37.0,318248.92,0.07939914163090128,3,6,2,2020,0,2892,1,7125254.26,4498828.44,2127409.75,6435649.528571429,4320786.237
2020-06-05,2452274.28,2042840.96,66,66,69,318,0.0,0.0,0.0,0.0,0.0,41289.0,30313.0,212140.0,0.0032099999999999997,156.7,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,10.0,10.0,34.0,175250.78,0.1069182389937107,4,6,2,2020,0,2893,1,8058075.78,5108046.04,2719040.36,5840966.32142857,4348621.639
2020-06-06,2258600.23,1840555.75,77,77,83,372,0.0,0.0,0.0,0.0,0.0,37001.0,28500.0,129323.0,0.00404,306.3,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,8.0,8.0,26.0,112494.64,0.06989247311827956,5,6,2,2020,1,2894,1,8571150.17,4015420.66,3735794.57,5040137.535714285,4339729.436333333
2020-06-07,2693731.83,2065838.19,79,78,83,386,0.0,0.0,0.0,0.0,0.0,43638.0,31329.0,148158.0,0.00555,139.1,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,8.0,8.0,25.0,154529.55,0.06476683937823834,6,6,2,2020,1,2895,1,7068160.11,4700650.04,3885246.63,4138344.687142857,4290489.625
2020-06-08,3084455.23,2459766.38,87,87,92,433,0.0,0.0,0.0,0.0,0.0,45005.0,32086.0,171951.0,0.00577,250.2,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,9.0,9.0,27.0,207466.52000000002,0.06235565819861432,0,6,2,2020,0,2896,1,7434640.87,4378883.27,2045722.89,3513426.3614285714,4250772.465
2020-06-09,3331413.85,2608681.96,94,94,100,462,0.0,0.0,0.0,0.0,0.0,42655.0,31413.0,156535.0,0.00369,154.7,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,19.0,19.0,40.0,256203.37,0.08658008658008658,1,6,2,2020,0,2897,1,3295138.19,3938416.11,3584812.06,2891971.27,4285396.876333334
2020-06-10,3810023.86,3037801.06,119,119,125,579,0.0,0.0,0.0,0.0,0.0,44003.0,34775.0,223530.0,0.00334,285.3,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,10.0,10.0,20.0,142793.67,0.03454231433506045,2,6,2,2020,0,2898,1,3497127.32,4400378.84,2782658.98,2897153.5071428567,4276950.269333334
2020-06-11,4027121.39,3106482.9,115,114,121,518,0.0,0.0,0.0,0.0,0.0,42916.0,33063.0,167050.0,0.00432,137.9,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,8.0,8.0,24.0,125795.69,0.04633204633204633,3,6,2,2020,0,2899,1,2962471.81,7125254.26,3333481.33,2941853.0128571424,4311195.765333333
2020-06-12,2833219.35,2245340.12,89,88,95,431,0.0,0.0,0.0,0.0,0.0,44428.0,32076.0,201234.0,0.00354,286.2,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,9.0,9.0,22.0,154389.59,0.05104408352668213,4,6,2,2020,0,2900,1,2452274.28,8058075.78,3150929.25,3093945.8099999996,4334317.100666666
2020-06-13,2840132.87,2324352.25,92,92,96,410,0.0,0.0,0.0,0.0,0.0,40898.0,29407.0,172585.0,0.00391,203.8,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,10.0,10.0,17.0,73646.12,0.041463414634146344,5,6,2,2020,1,2901,1,2258600.23,8571150.17,4015255.86,3148366.5342857144,4323726.770666667
2020-06-14,3797554.63,3078986.36,121,121,133,572,0.0,0.0,0.0,0.0,0.0,43306.0,35000.0,211437.0,0.00446,258.0,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,10.0,10.0,31.0,210952.76,0.05419580419580419,6,6,2,2020,1,2902,1,2693731.83,7068160.11,5094966.3,3231442.625714286,4284556.004333333
2020-06-15,3921468.12,3112876.56,130,129,138,631,0.0,0.0,0.0,0.0,0.0,42980.0,32920.0,138712.0,0.00517,310.1,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,4.0,4.0,14.0,113446.3,0.022187004754358162,0,6,2,2020,0,2903,1,3084455.23,7434640.87,3808061.0,3389131.597142857,4241308.948666667
2020-06-16,3620819.64,2950472.85,119,119,126,555,0.0,0.0,0.0,0.0,0.0,35345.0,28859.0,181042.0,0.00441,162.5,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,10.0,10.0,18.0,51256.619999999995,0.032432432432432434,1,6,2,2020,0,2904,1,3331413.85,3295138.19,3532524.59,3508704.867142857,4245089.186
2020-06-17,4864660.1,3741174.91,152,152,161,723,0.0,0.0,0.0,0.0,0.0,36067.0,26295.0,197255.0,0.00529,121.60000000000001,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,10.0,10.0,26.0,167461.31,0.035961272475795295,2,6,2,2020,0,2905,1,3810023.86,3497127.32,3000875.02,3550048.551428572,4248032.354333333
2020-06-18,4188150.34,3329563.04,131,129,135,575,0.0,0.0,0.0,0.0,0.0,41392.0,32075.0,180184.0,0.0042,267.4,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,3.0,3.0,3.0,24169.03,0.0052173913043478265,3,6,2,2020,0,2906,1,4027121.39,2962471.81,3027466.21,3700710.871428571,4310158.523666667
2020-06-19,2960897.79,2329260.25,94,94,101,438,0.0,0.0,0.0,0.0,0.0,48502.0,38712.0,166918.0,0.0034900000000000005,169.8,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,10.0,10.0,26.0,133826.21,0.0593607305936073,4,6,2,2020,0,2907,1,2833219.35,2452274.28,3689172.21,3723715.007142857,4348847.994666667
2020-06-20,2189006.74,1795056.75,82,82,91,360,0.0,0.0,0.0,0.0,0.0,42409.0,33875.0,208518.0,0.00325,201.10000000000002,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,10.0,10.0,22.0,95524.72,0.06111111111111111,5,6,2,2020,1,2908,1,2840132.87,2258600.23,4498828.44,3741954.784285714,4324572.1806666665
2020-06-21,3477329.48,2740967.86,105,105,110,513,0.0,0.0,0.0,0.0,0.0,44397.0,31865.0,205562.0,0.00406,142.0,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,10.0,10.0,30.0,251370.25,0.05847953216374269,6,6,2,2020,1,2909,1,3797554.63,2693731.83,5108046.04,3648936.7657142854,4247578.124
2020-06-22,3068801.79,2472668.81,104,103,108,490,0.0,0.0,0.0,0.0,0.0,43423.0,33381.0,183887.0,0.00452,266.1,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,8.0,8.0,20.0,127821.02,0.04081632653061224,0,6,2,2020,0,2910,1,3921468.12,3084455.23,4015420.66,3603190.3157142857,4193220.905333333
2020-06-23,3277142.11,2715748.0,99,99,99,438,129257.6,1305.6323232323232,0.05090910515501333,0.2828282828282828,0.03944217115442699,46640.0,36915.0,203779.0,0.00438,181.3,1.0,542.0,121341.0,7110.0,6132.0,585.0,0.6586715867158671,0.9640223247232472,0.13690535055350553,882.1911439114391,0.7601476014760148,0.0,0,1,6.0,6.0,24.0,152473.74,0.0547945205479452,1,6,2,2020,0,2911,1,3620819.64,3331413.85,4700650.04,3481380.84,4161666.9429999995
